id,arena_id,sport,date,start_time,end_time,duration_minutes,normal_price,period,status,created_at
4008,3,Badminton,2026-03-24,11:00:00,12:00:00,60,400.0,NON_PEAK,AVAILABLE,2026-03-24 00:00:00+05:30
4009,3,Badminton,2026-03-24,12:00:00,13:00:00,60,400.0,NON_PEAK,AVAILABLE,2026-03-24 00:00:00+05:30
4010,3,Badminton,2026-03-24,13:00:00,14:00:00,60,400.0,NON_PEAK,AVAILABLE,2026-03-24 00:00:00+05:30
4011,3,Badminton,2026-03-24,14:00:00,15:00:00,60,400.0,NON_PEAK,AVAILABLE,2026-03-24 00:00:00+05:30
4012,3,Badminton,2026-03-24,15:00:00,16:00:00,60,400.0,NON_PEAK,AVAILABLE,2026-03-24 00:00:00+05:30
4013,3,Badminton,2026-03-24,16:00:00,17:00:00,60,400.0,NON_PEAK,BOOKED,2026-03-24 00:00:00+05:30
4014,3,Badminton,2026-03-24,17:00:00,18:00:00,60,600.0,PEAK,BOOKED,2026-03-24 00:00:00+05:30
4015,3,Badminton,2026-03-24,18:00:00,19:00:00,60,600.0,PEAK,BOOKED,2026-03-24 00:00:00+05:30
4016,3,Badminton,2026-03-24,19:00:00,20:00:00,60,600.0,PEAK,BOOKED,2026-03-24 00:00:00+05:30
4017,3,Badminton,2026-03-24,20:00:00,21:00:00,60,600.0,PEAK,AVAILABLE,2026-03-24 00:00:00+05:30
4018,3,Badminton,2026-03-24,21:00:00,22:00:00,60,600.0,PEAK,BOOKED,2026-03-24 00:00:00+05:30
4019,3,Basketball,2026-03-24,08:00:00,09:00:00,60,700.0,NON_PEAK,AVAILABLE,2026-03-24 00:00:00+05:30
4020,3,Basketball,2026-03-24,09:00:00,10:00:00,60,700.0,NON_PEAK,AVAILABLE,2026-03-24 00:00:00+05:30
4021,3,Basketball,2026-03-24,10:00:00,11:00:00,60,700.0,NON_PEAK,AVAILABLE,2026-03-24 00:00:00+05:30
4022,3,Basketball,2026-03-24,11:00:00,12:00:00,60,700.0,NON_PEAK,AVAILABLE,2026-03-24 00:00:00+05:30
4023,3,Basketball,2026-03-24,12:00:00,13:00:00,60,700.0,NON_PEAK,BOOKED,2026-03-24 00:00:00+05:30
4024,3,Basketball,2026-03-24,13:00:00,14:00:00,60,700.0,NON_PEAK,AVAILABLE,2026-03-24 00:00:00+05:30
4025,3,Basketball,2026-03-24,14:00:00,15:00:00,60,700.0,NON_PEAK,AVAILABLE,2026-03-24 00:00:00+05:30
4026,3,Basketball,2026-03-24,15:00:00,16:00:00,60,700.0,NON_PEAK,BOOKED,2026-03-24 00:00:00+05:30
4027,3,Basketball,2026-03-24,16:00:00,17:00:00,60,700.0,NON_PEAK,AVAILABLE,2026-03-24 00:00:00+05:30
4028,3,Basketball,2026-03-24,17:00:00,18:00:00,60,1000.0,PEAK,AVAILABLE,2026-03-24 00:00:00+05:30
4029,3,Basketball,2026-03-24,18:00:00,19:00:00,60,1000.0,PEAK,BOOKED,2026-03-24 00:00:00+05:30
4030,3,Basketball,2026-03-24,19:00:00,20:00:00,60,1000.0,PEAK,AVAILABLE,2026-03-24 00:00:00+05:30
4031,3,Basketball,2026-03-24,20:00:00,21:00:00,60,1000.0,PEAK,AVAILABLE,2026-03-24 00:00:00+05:30
4032,3,Basketball,2026-03-24,21:00:00,22:00:00,60,1000.0,PEAK,BOOKED,2026-03-24 00:00:00+05:30
4033,1,Football,2026-03-25,08:00:00,09:00:00,60,800.0,NON_PEAK,BOOKED,2026-03-25 00:00:00+05:30
4034,1,Football,2026-03-25,09:00:00,10:00:00,60,800.0,NON_PEAK,BOOKED,2026-03-25 00:00:00+05:30
4035,1,Football,2026-03-25,10:00:00,11:00:00,60,800.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4036,1,Football,2026-03-25,11:00:00,12:00:00,60,800.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4037,1,Football,2026-03-25,12:00:00,13:00:00,60,800.0,NON_PEAK,BOOKED,2026-03-25 00:00:00+05:30
4038,1,Football,2026-03-25,13:00:00,14:00:00,60,800.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4039,1,Football,2026-03-25,14:00:00,15:00:00,60,800.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4040,1,Football,2026-03-25,15:00:00,16:00:00,60,800.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4041,1,Football,2026-03-25,16:00:00,17:00:00,60,800.0,NON_PEAK,BOOKED,2026-03-25 00:00:00+05:30
4042,1,Football,2026-03-25,17:00:00,18:00:00,60,1200.0,PEAK,BOOKED,2026-03-25 00:00:00+05:30
4043,1,Football,2026-03-25,18:00:00,19:00:00,60,1200.0,PEAK,BOOKED,2026-03-25 00:00:00+05:30
4044,1,Football,2026-03-25,19:00:00,20:00:00,60,1200.0,PEAK,BOOKED,2026-03-25 00:00:00+05:30
4045,1,Football,2026-03-25,20:00:00,21:00:00,60,1200.0,PEAK,BOOKED,2026-03-25 00:00:00+05:30
4046,1,Football,2026-03-25,21:00:00,22:00:00,60,1200.0,PEAK,BOOKED,2026-03-25 00:00:00+05:30
4047,1,Cricket,2026-03-25,08:00:00,09:00:00,60,1000.0,NON_PEAK,BOOKED,2026-03-25 00:00:00+05:30
4048,1,Cricket,2026-03-25,09:00:00,10:00:00,60,1000.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4049,1,Cricket,2026-03-25,10:00:00,11:00:00,60,1000.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4050,1,Cricket,2026-03-25,11:00:00,12:00:00,60,1000.0,NON_PEAK,BOOKED,2026-03-25 00:00:00+05:30
4051,1,Cricket,2026-03-25,12:00:00,13:00:00,60,1000.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4052,1,Cricket,2026-03-25,13:00:00,14:00:00,60,1000.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4053,1,Cricket,2026-03-25,14:00:00,15:00:00,60,1000.0,NON_PEAK,BOOKED,2026-03-25 00:00:00+05:30
4054,1,Cricket,2026-03-25,15:00:00,16:00:00,60,1000.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4055,1,Cricket,2026-03-25,16:00:00,17:00:00,60,1000.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4056,1,Cricket,2026-03-25,17:00:00,18:00:00,60,1500.0,PEAK,BOOKED,2026-03-25 00:00:00+05:30
4057,1,Cricket,2026-03-25,18:00:00,19:00:00,60,1500.0,PEAK,BOOKED,2026-03-25 00:00:00+05:30
4058,1,Cricket,2026-03-25,19:00:00,20:00:00,60,1500.0,PEAK,BOOKED,2026-03-25 00:00:00+05:30
4059,1,Cricket,2026-03-25,20:00:00,21:00:00,60,1500.0,PEAK,BOOKED,2026-03-25 00:00:00+05:30
4060,1,Cricket,2026-03-25,21:00:00,22:00:00,60,1500.0,PEAK,BOOKED,2026-03-25 00:00:00+05:30
4061,1,Badminton,2026-03-25,08:00:00,09:00:00,60,400.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4062,1,Badminton,2026-03-25,09:00:00,10:00:00,60,400.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4063,1,Badminton,2026-03-25,10:00:00,11:00:00,60,400.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4064,1,Badminton,2026-03-25,11:00:00,12:00:00,60,400.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4065,1,Badminton,2026-03-25,12:00:00,13:00:00,60,400.0,NON_PEAK,BOOKED,2026-03-25 00:00:00+05:30
4066,1,Badminton,2026-03-25,13:00:00,14:00:00,60,400.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4067,1,Badminton,2026-03-25,14:00:00,15:00:00,60,400.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4068,1,Badminton,2026-03-25,15:00:00,16:00:00,60,400.0,NON_PEAK,BOOKED,2026-03-25 00:00:00+05:30
4069,1,Badminton,2026-03-25,16:00:00,17:00:00,60,400.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4070,1,Badminton,2026-03-25,17:00:00,18:00:00,60,600.0,PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4071,1,Badminton,2026-03-25,18:00:00,19:00:00,60,600.0,PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4072,1,Badminton,2026-03-25,19:00:00,20:00:00,60,600.0,PEAK,BOOKED,2026-03-25 00:00:00+05:30
4073,1,Badminton,2026-03-25,20:00:00,21:00:00,60,600.0,PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4074,1,Badminton,2026-03-25,21:00:00,22:00:00,60,600.0,PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4075,1,Basketball,2026-03-25,08:00:00,09:00:00,60,700.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4076,1,Basketball,2026-03-25,09:00:00,10:00:00,60,700.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4077,1,Basketball,2026-03-25,10:00:00,11:00:00,60,700.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4078,1,Basketball,2026-03-25,11:00:00,12:00:00,60,700.0,NON_PEAK,BOOKED,2026-03-25 00:00:00+05:30
4079,1,Basketball,2026-03-25,12:00:00,13:00:00,60,700.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4080,1,Basketball,2026-03-25,13:00:00,14:00:00,60,700.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4081,1,Basketball,2026-03-25,14:00:00,15:00:00,60,700.0,NON_PEAK,BOOKED,2026-03-25 00:00:00+05:30
4082,1,Basketball,2026-03-25,15:00:00,16:00:00,60,700.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4083,1,Basketball,2026-03-25,16:00:00,17:00:00,60,700.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4084,1,Basketball,2026-03-25,17:00:00,18:00:00,60,1000.0,PEAK,BOOKED,2026-03-25 00:00:00+05:30
4085,1,Basketball,2026-03-25,18:00:00,19:00:00,60,1000.0,PEAK,BOOKED,2026-03-25 00:00:00+05:30
4086,1,Basketball,2026-03-25,19:00:00,20:00:00,60,1000.0,PEAK,BOOKED,2026-03-25 00:00:00+05:30
4087,1,Basketball,2026-03-25,20:00:00,21:00:00,60,1000.0,PEAK,BOOKED,2026-03-25 00:00:00+05:30
4088,1,Basketball,2026-03-25,21:00:00,22:00:00,60,1000.0,PEAK,BOOKED,2026-03-25 00:00:00+05:30
4089,2,Football,2026-03-25,08:00:00,09:00:00,60,800.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4090,2,Football,2026-03-25,09:00:00,10:00:00,60,800.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4091,2,Football,2026-03-25,10:00:00,11:00:00,60,800.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4092,2,Football,2026-03-25,11:00:00,12:00:00,60,800.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4093,2,Football,2026-03-25,12:00:00,13:00:00,60,800.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4094,2,Football,2026-03-25,13:00:00,14:00:00,60,800.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4095,2,Football,2026-03-25,14:00:00,15:00:00,60,800.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4096,2,Football,2026-03-25,15:00:00,16:00:00,60,800.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4097,2,Football,2026-03-25,16:00:00,17:00:00,60,800.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4098,2,Football,2026-03-25,17:00:00,18:00:00,60,1200.0,PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4099,2,Football,2026-03-25,18:00:00,19:00:00,60,1200.0,PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4100,2,Football,2026-03-25,19:00:00,20:00:00,60,1200.0,PEAK,BOOKED,2026-03-25 00:00:00+05:30
4101,2,Football,2026-03-25,20:00:00,21:00:00,60,1200.0,PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4102,2,Football,2026-03-25,21:00:00,22:00:00,60,1200.0,PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4103,2,Cricket,2026-03-25,08:00:00,09:00:00,60,1000.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4104,2,Cricket,2026-03-25,09:00:00,10:00:00,60,1000.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4105,2,Cricket,2026-03-25,10:00:00,11:00:00,60,1000.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4106,2,Cricket,2026-03-25,11:00:00,12:00:00,60,1000.0,NON_PEAK,BOOKED,2026-03-25 00:00:00+05:30
4107,2,Cricket,2026-03-25,12:00:00,13:00:00,60,1000.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4108,2,Cricket,2026-03-25,13:00:00,14:00:00,60,1000.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4109,2,Cricket,2026-03-25,14:00:00,15:00:00,60,1000.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4110,2,Cricket,2026-03-25,15:00:00,16:00:00,60,1000.0,NON_PEAK,BOOKED,2026-03-25 00:00:00+05:30
4111,2,Cricket,2026-03-25,16:00:00,17:00:00,60,1000.0,NON_PEAK,BOOKED,2026-03-25 00:00:00+05:30
4112,2,Cricket,2026-03-25,17:00:00,18:00:00,60,1500.0,PEAK,BOOKED,2026-03-25 00:00:00+05:30
4113,2,Cricket,2026-03-25,18:00:00,19:00:00,60,1500.0,PEAK,BOOKED,2026-03-25 00:00:00+05:30
4114,2,Cricket,2026-03-25,19:00:00,20:00:00,60,1500.0,PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4115,2,Cricket,2026-03-25,20:00:00,21:00:00,60,1500.0,PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4116,2,Cricket,2026-03-25,21:00:00,22:00:00,60,1500.0,PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4117,2,Badminton,2026-03-25,08:00:00,09:00:00,60,400.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4118,2,Badminton,2026-03-25,09:00:00,10:00:00,60,400.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4119,2,Badminton,2026-03-25,10:00:00,11:00:00,60,400.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4120,2,Badminton,2026-03-25,11:00:00,12:00:00,60,400.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4121,2,Badminton,2026-03-25,12:00:00,13:00:00,60,400.0,NON_PEAK,BOOKED,2026-03-25 00:00:00+05:30
4122,2,Badminton,2026-03-25,13:00:00,14:00:00,60,400.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4123,2,Badminton,2026-03-25,14:00:00,15:00:00,60,400.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4124,2,Badminton,2026-03-25,15:00:00,16:00:00,60,400.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4125,2,Badminton,2026-03-25,16:00:00,17:00:00,60,400.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4126,2,Badminton,2026-03-25,17:00:00,18:00:00,60,600.0,PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4127,2,Badminton,2026-03-25,18:00:00,19:00:00,60,600.0,PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4128,2,Badminton,2026-03-25,19:00:00,20:00:00,60,600.0,PEAK,BOOKED,2026-03-25 00:00:00+05:30
4129,2,Badminton,2026-03-25,20:00:00,21:00:00,60,600.0,PEAK,BOOKED,2026-03-25 00:00:00+05:30
4130,2,Badminton,2026-03-25,21:00:00,22:00:00,60,600.0,PEAK,BOOKED,2026-03-25 00:00:00+05:30
4131,2,Basketball,2026-03-25,08:00:00,09:00:00,60,700.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4132,2,Basketball,2026-03-25,09:00:00,10:00:00,60,700.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4133,2,Basketball,2026-03-25,10:00:00,11:00:00,60,700.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4134,2,Basketball,2026-03-25,11:00:00,12:00:00,60,700.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4135,2,Basketball,2026-03-25,12:00:00,13:00:00,60,700.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4136,2,Basketball,2026-03-25,13:00:00,14:00:00,60,700.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4137,2,Basketball,2026-03-25,14:00:00,15:00:00,60,700.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4138,2,Basketball,2026-03-25,15:00:00,16:00:00,60,700.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4139,2,Basketball,2026-03-25,16:00:00,17:00:00,60,700.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4140,2,Basketball,2026-03-25,17:00:00,18:00:00,60,1000.0,PEAK,BOOKED,2026-03-25 00:00:00+05:30
4141,2,Basketball,2026-03-25,18:00:00,19:00:00,60,1000.0,PEAK,BOOKED,2026-03-25 00:00:00+05:30
4142,2,Basketball,2026-03-25,19:00:00,20:00:00,60,1000.0,PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4143,2,Basketball,2026-03-25,20:00:00,21:00:00,60,1000.0,PEAK,BOOKED,2026-03-25 00:00:00+05:30
4144,2,Basketball,2026-03-25,21:00:00,22:00:00,60,1000.0,PEAK,BOOKED,2026-03-25 00:00:00+05:30
4145,3,Football,2026-03-25,08:00:00,09:00:00,60,800.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4146,3,Football,2026-03-25,09:00:00,10:00:00,60,800.0,NON_PEAK,BOOKED,2026-03-25 00:00:00+05:30
4147,3,Football,2026-03-25,10:00:00,11:00:00,60,800.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4148,3,Football,2026-03-25,11:00:00,12:00:00,60,800.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4149,3,Football,2026-03-25,12:00:00,13:00:00,60,800.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4150,3,Football,2026-03-25,13:00:00,14:00:00,60,800.0,NON_PEAK,BOOKED,2026-03-25 00:00:00+05:30
4151,3,Football,2026-03-25,14:00:00,15:00:00,60,800.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4152,3,Football,2026-03-25,15:00:00,16:00:00,60,800.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4153,3,Football,2026-03-25,16:00:00,17:00:00,60,800.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4154,3,Football,2026-03-25,17:00:00,18:00:00,60,1200.0,PEAK,BOOKED,2026-03-25 00:00:00+05:30
4155,3,Football,2026-03-25,18:00:00,19:00:00,60,1200.0,PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4156,3,Football,2026-03-25,19:00:00,20:00:00,60,1200.0,PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4157,3,Football,2026-03-25,20:00:00,21:00:00,60,1200.0,PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4158,3,Football,2026-03-25,21:00:00,22:00:00,60,1200.0,PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4159,3,Cricket,2026-03-25,08:00:00,09:00:00,60,1000.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4160,3,Cricket,2026-03-25,09:00:00,10:00:00,60,1000.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4161,3,Cricket,2026-03-25,10:00:00,11:00:00,60,1000.0,NON_PEAK,BOOKED,2026-03-25 00:00:00+05:30
4162,3,Cricket,2026-03-25,11:00:00,12:00:00,60,1000.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4163,3,Cricket,2026-03-25,12:00:00,13:00:00,60,1000.0,NON_PEAK,BOOKED,2026-03-25 00:00:00+05:30
4164,3,Cricket,2026-03-25,13:00:00,14:00:00,60,1000.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4165,3,Cricket,2026-03-25,14:00:00,15:00:00,60,1000.0,NON_PEAK,BOOKED,2026-03-25 00:00:00+05:30
4166,3,Cricket,2026-03-25,15:00:00,16:00:00,60,1000.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4167,3,Cricket,2026-03-25,16:00:00,17:00:00,60,1000.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4168,3,Cricket,2026-03-25,17:00:00,18:00:00,60,1500.0,PEAK,BOOKED,2026-03-25 00:00:00+05:30
4169,3,Cricket,2026-03-25,18:00:00,19:00:00,60,1500.0,PEAK,BOOKED,2026-03-25 00:00:00+05:30
4170,3,Cricket,2026-03-25,19:00:00,20:00:00,60,1500.0,PEAK,BOOKED,2026-03-25 00:00:00+05:30
4171,3,Cricket,2026-03-25,20:00:00,21:00:00,60,1500.0,PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4172,3,Cricket,2026-03-25,21:00:00,22:00:00,60,1500.0,PEAK,BOOKED,2026-03-25 00:00:00+05:30
4173,3,Badminton,2026-03-25,08:00:00,09:00:00,60,400.0,NON_PEAK,BOOKED,2026-03-25 00:00:00+05:30
4174,3,Badminton,2026-03-25,09:00:00,10:00:00,60,400.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4175,3,Badminton,2026-03-25,10:00:00,11:00:00,60,400.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4176,3,Badminton,2026-03-25,11:00:00,12:00:00,60,400.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4177,3,Badminton,2026-03-25,12:00:00,13:00:00,60,400.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4178,3,Badminton,2026-03-25,13:00:00,14:00:00,60,400.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4179,3,Badminton,2026-03-25,14:00:00,15:00:00,60,400.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4180,3,Badminton,2026-03-25,15:00:00,16:00:00,60,400.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4181,3,Badminton,2026-03-25,16:00:00,17:00:00,60,400.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4182,3,Badminton,2026-03-25,17:00:00,18:00:00,60,600.0,PEAK,BOOKED,2026-03-25 00:00:00+05:30
4183,3,Badminton,2026-03-25,18:00:00,19:00:00,60,600.0,PEAK,BOOKED,2026-03-25 00:00:00+05:30
4184,3,Badminton,2026-03-25,19:00:00,20:00:00,60,600.0,PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4185,3,Badminton,2026-03-25,20:00:00,21:00:00,60,600.0,PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4186,3,Badminton,2026-03-25,21:00:00,22:00:00,60,600.0,PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4187,3,Basketball,2026-03-25,08:00:00,09:00:00,60,700.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4188,3,Basketball,2026-03-25,09:00:00,10:00:00,60,700.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4189,3,Basketball,2026-03-25,10:00:00,11:00:00,60,700.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4190,3,Basketball,2026-03-25,11:00:00,12:00:00,60,700.0,NON_PEAK,BOOKED,2026-03-25 00:00:00+05:30
4191,3,Basketball,2026-03-25,12:00:00,13:00:00,60,700.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4192,3,Basketball,2026-03-25,13:00:00,14:00:00,60,700.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4193,3,Basketball,2026-03-25,14:00:00,15:00:00,60,700.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4194,3,Basketball,2026-03-25,15:00:00,16:00:00,60,700.0,NON_PEAK,BOOKED,2026-03-25 00:00:00+05:30
4195,3,Basketball,2026-03-25,16:00:00,17:00:00,60,700.0,NON_PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4196,3,Basketball,2026-03-25,17:00:00,18:00:00,60,1000.0,PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4197,3,Basketball,2026-03-25,18:00:00,19:00:00,60,1000.0,PEAK,BOOKED,2026-03-25 00:00:00+05:30
4198,3,Basketball,2026-03-25,19:00:00,20:00:00,60,1000.0,PEAK,BOOKED,2026-03-25 00:00:00+05:30
4199,3,Basketball,2026-03-25,20:00:00,21:00:00,60,1000.0,PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4200,3,Basketball,2026-03-25,21:00:00,22:00:00,60,1000.0,PEAK,AVAILABLE,2026-03-25 00:00:00+05:30
4201,1,Football,2026-03-26,08:00:00,09:00:00,60,800.0,NON_PEAK,AVAILABLE,2026-03-26 00:00:00+05:30
4202,1,Football,2026-03-26,09:00:00,10:00:00,60,800.0,NON_PEAK,AVAILABLE,2026-03-26 00:00:00+05:30
4203,1,Football,2026-03-26,10:00:00,11:00:00,60,800.0,NON_PEAK,AVAILABLE,2026-03-26 00:00:00+05:30
4204,1,Football,2026-03-26,11:00:00,12:00:00,60,800.0,NON_PEAK,AVAILABLE,2026-03-26 00:00:00+05:30
4205,1,Football,2026-03-26,12:00:00,13:00:00,60,800.0,NON_PEAK,BOOKED,2026-03-26 00:00:00+05:30
4206,1,Football,2026-03-26,13:00:00,14:00:00,60,800.0,NON_PEAK,AVAILABLE,2026-03-26 00:00:00+05:30
4207,1,Football,2026-03-26,14:00:00,15:00:00,60,800.0,NON_PEAK,AVAILABLE,2026-03-26 00:00:00+05:30
4208,1,Football,2026-03-26,15:00:00,16:00:00,60,800.0,NON_PEAK,AVAILABLE,2026-03-26 00:00:00+05:30
4209,1,Football,2026-03-26,16:00:00,17:00:00,60,800.0,NON_PEAK,AVAILABLE,2026-03-26 00:00:00+05:30
4210,1,Football,2026-03-26,17:00:00,18:00:00,60,1200.0,PEAK,BOOKED,2026-03-26 00:00:00+05:30
4211,1,Football,2026-03-26,18:00:00,19:00:00,60,1200.0,PEAK,AVAILABLE,2026-03-26 00:00:00+05:30
4212,1,Football,2026-03-26,19:00:00,20:00:00,60,1200.0,PEAK,BOOKED,2026-03-26 00:00:00+05:30
4213,1,Football,2026-03-26,20:00:00,21:00:00,60,1200.0,PEAK,BOOKED,2026-03-26 00:00:00+05:30
4214,1,Football,2026-03-26,21:00:00,22:00:00,60,1200.0,PEAK,AVAILABLE,2026-03-26 00:00:00+05:30
4215,1,Cricket,2026-03-26,08:00:00,09:00:00,60,1000.0,NON_PEAK,AVAILABLE,2026-03-26 00:00:00+05:30
4216,1,Cricket,2026-03-26,09:00:00,10:00:00,60,1000.0,NON_PEAK,AVAILABLE,2026-03-26 00:00:00+05:30
4217,1,Cricket,2026-03-26,10:00:00,11:00:00,60,1000.0,NON_PEAK,AVAILABLE,2026-03-26 00:00:00+05:30
4218,1,Cricket,2026-03-26,11:00:00,12:00:00,60,1000.0,NON_PEAK,AVAILABLE,2026-03-26 00:00:00+05:30
